CustomerID,Age,Gender,TenureMonths,Contract,InternetService,PaymentMethod,TechSupport,OnlineSecurity,PaperlessBilling,MonthlyCharges,TotalCharges,SeniorCitizen,Churn
CUST101027,22,Male,16,Month-to-month,DSL,Bank transfer,No,Yes,Yes,51.28,772.7,0,1
CUST101028,34,Male,32,One year,Fiber optic,Mailed check,Yes,Yes,Yes,104.74,2762.89,0,1
CUST101029,50,Female,50,Month-to-month,DSL,Mailed check,No,No,No,105.51,5706.27,0,0
CUST101030,37,Female,30,One year,DSL,Electronic check,Yes,No,Yes,84.92,2492.48,0,1
CUST101031,46,Female,40,Month-to-month,No,Bank transfer,No,No,No,60.62,2538.7,0,1
CUST101032,28,Male,38,Month-to-month,Fiber optic,Electronic check,No,No,Yes,66.01,2872.83,0,1
CUST101033,60,Female,20,Month-to-month,DSL,Credit card,No,No,Yes,51.9,1113.07,1,1
CUST101034,36,Male,21,Two year,DSL,Bank transfer,No,Yes,No,47.13,1350.82,0,0
CUST101035,21,Male,31,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,45.89,1112.16,0,0
CUST101036,61,Female,3,Month-to-month,DSL,Mailed check,No,Yes,No,56.55,768.99,1,1
CUST101037,70,Female,50,Month-to-month,DSL,Credit card,No,No,No,46.13,2578.28,1,0
CUST101038,18,Male,45,Month-to-month,DSL,Mailed check,No,Yes,Yes,32.91,1533.25,0,0
CUST101039,43,Male,23,Two year,No,Mailed check,No,No,No,77.49,2138.54,0,0
CUST101040,65,Female,27,Two year,DSL,Credit card,No,No,Yes,77.86,1810.06,1,0
CUST101041,58,Female,24,Two year,Fiber optic,Bank transfer,Yes,No,Yes,114.52,2676.33,0,0
CUST101042,67,Male,47,Two year,No,Mailed check,No,Yes,Yes,55.29,2959.69,1,0
CUST101043,42,Female,55,Month-to-month,Fiber optic,Electronic check,No,No,Yes,79.4,3900.23,0,1
CUST101044,39,Female,8,Month-to-month,DSL,Electronic check,No,Yes,No,79.82,778.67,0,0
CUST101045,59,Male,30,One year,DSL,Credit card,No,No,Yes,65.65,2102.54,0,0
CUST101046,26,Female,1,One year,No,Electronic check,No,No,No,90.61,582.92,0,0
CUST101047,31,Female,33,Month-to-month,No,Electronic check,No,No,Yes,91.38,2619.8,0,1
CUST101048,52,Female,18,One year,Fiber optic,Electronic check,Yes,No,Yes,80.19,1845.83,0,1
CUST101049,56,Male,25,Month-to-month,DSL,Credit card,Yes,No,Yes,65.61,1500.38,0,1
CUST101050,24,Female,33,Month-to-month,Fiber optic,Mailed check,No,Yes,No,63.06,1969.23,0,1
CUST101051,47,Female,24,Month-to-month,DSL,Mailed check,No,No,No,37.81,601.94,0,1
CUST101052,39,Female,29,Two year,DSL,Credit card,No,No,No,51.85,1231.69,0,0
CUST101053,47,Female,56,One year,Fiber optic,Electronic check,No,No,Yes,56.45,3262.08,0,0
CUST101054,73,Male,59,Month-to-month,DSL,Credit card,No,No,Yes,43.9,2312.02,1,1
CUST101055,22,Male,1,Two year,DSL,Bank transfer,No,No,Yes,83.0,268.07,0,0
CUST101056,75,Female,28,Two year,DSL,Mailed check,No,No,No,101.92,2688.02,1,0
CUST101057,44,Female,61,Month-to-month,No,Bank transfer,No,Yes,Yes,49.3,2704.04,0,1
CUST101058,62,Female,39,One year,DSL,Credit card,No,Yes,Yes,79.09,2952.56,1,0
CUST101059,42,Female,15,Month-to-month,DSL,Electronic check,No,No,No,46.15,776.43,0,1
CUST101060,36,Female,43,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,64.38,2699.0,0,1
CUST101061,62,Male,11,Month-to-month,Fiber optic,Credit card,No,Yes,Yes,54.74,610.69,1,1
CUST101062,57,Male,2,Month-to-month,Fiber optic,Mailed check,No,No,No,87.05,348.15,0,1
CUST101063,26,Female,46,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,55.03,2801.99,0,0
CUST101064,58,Male,38,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,97.29,3619.5,0,1
CUST101065,61,Male,55,Month-to-month,DSL,Credit card,No,No,No,65.86,3361.24,1,0
CUST101066,40,Female,25,One year,DSL,Bank transfer,No,No,No,55.76,1413.02,0,1
CUST101067,71,Male,62,One year,Fiber optic,Credit card,No,No,Yes,40.67,2639.2,1,0
CUST101068,55,Female,31,Month-to-month,DSL,Mailed check,No,No,No,78.33,2063.05,0,0
CUST101069,37,Male,54,Month-to-month,No,Credit card,No,No,Yes,94.38,4873.87,0,0
CUST101070,18,Male,8,Month-to-month,Fiber optic,Mailed check,No,No,No,78.83,450.84,0,1
CUST101071,57,Male,7,Two year,DSL,Bank transfer,No,Yes,Yes,127.97,843.83,0,0
CUST101072,30,Male,57,Two year,Fiber optic,Bank transfer,Yes,Yes,Yes,107.74,5950.92,0,0
CUST101073,61,Female,61,Month-to-month,DSL,Mailed check,No,Yes,No,64.31,4099.67,1,0
CUST101074,48,Female,68,One year,DSL,Bank transfer,No,No,Yes,64.05,3954.12,0,0
CUST101075,45,Male,24,One year,Fiber optic,Electronic check,No,Yes,No,83.74,1614.83,0,0
CUST101076,27,Male,2,Two year,Fiber optic,Mailed check,Yes,No,No,51.05,50.0,0,0
CUST101077,59,Female,71,Month-to-month,No,Bank transfer,Yes,No,No,101.16,7138.45,0,1
CUST101078,27,Female,44,Month-to-month,Fiber optic,Electronic check,No,No,Yes,81.04,3202.1,0,0
CUST101079,42,Female,18,One year,DSL,Bank transfer,Yes,Yes,Yes,78.41,1259.69,0,0
CUST101080,66,Male,55,Month-to-month,DSL,Electronic check,Yes,No,Yes,89.17,4804.09,1,1
CUST101081,71,Female,66,Month-to-month,Fiber optic,Electronic check,No,No,Yes,115.07,7496.3,1,1
CUST101082,75,Male,21,Month-to-month,DSL,Bank transfer,No,Yes,Yes,76.27,1639.64,1,1
CUST101083,73,Female,56,Month-to-month,DSL,Electronic check,No,No,Yes,69.17,3708.13,1,1
CUST101084,50,Male,57,One year,Fiber optic,Credit card,No,Yes,Yes,109.72,6623.5,0,0
CUST101085,29,Male,37,One year,No,Credit card,No,Yes,No,96.19,3681.08,0,0
CUST101086,66,Female,46,Month-to-month,DSL,Mailed check,No,Yes,Yes,63.98,2741.3,1,1
CUST101087,64,Female,20,Two year,DSL,Mailed check,No,Yes,Yes,72.13,1466.23,1,0
CUST101088,75,Female,67,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,76.88,5181.96,1,1
CUST101089,55,Male,71,Two year,Fiber optic,Bank transfer,No,No,Yes,81.05,6058.23,0,0
CUST101090,26,Male,71,Month-to-month,DSL,Electronic check,No,No,No,38.09,2554.29,0,1
CUST101091,47,Male,54,Two year,DSL,Credit card,Yes,No,No,33.44,1997.59,0,0
CUST101092,43,Male,4,Two year,Fiber optic,Credit card,No,No,No,49.82,209.74,0,0
CUST101093,66,Male,27,Two year,DSL,Electronic check,No,No,Yes,47.88,1665.65,1,1
CUST101094,40,Male,33,Two year,DSL,Bank transfer,No,Yes,No,55.9,2167.42,0,0
CUST101095,37,Male,70,Month-to-month,Fiber optic,Mailed check,No,Yes,No,87.87,6200.14,0,0
CUST101096,22,Male,40,One year,DSL,Mailed check,No,Yes,Yes,67.78,2645.63,0,0
CUST101097,66,Male,39,One year,DSL,Electronic check,No,No,Yes,76.91,3126.14,1,1
CUST101098,61,Female,11,Month-to-month,DSL,Bank transfer,No,No,No,41.39,410.18,1,1
CUST101099,20,Female,58,Two year,DSL,Electronic check,Yes,No,Yes,60.46,3926.76,0,0
CUST101100,43,Male,25,Month-to-month,DSL,Credit card,Yes,Yes,Yes,86.68,2186.62,0,0
CUST101101,45,Female,7,Month-to-month,No,Mailed check,Yes,No,Yes,86.87,506.68,0,1
CUST101102,45,Female,72,Two year,DSL,Bank transfer,No,No,Yes,53.89,3765.18,0,0
CUST101103,71,Male,14,Month-to-month,Fiber optic,Credit card,Yes,Yes,Yes,76.04,761.3,1,0
CUST101104,26,Male,2,Month-to-month,DSL,Bank transfer,Yes,Yes,No,126.97,393.08,0,1
CUST101105,35,Female,6,Month-to-month,No,Mailed check,No,Yes,Yes,71.56,224.36,0,0
CUST101106,28,Male,33,One year,No,Mailed check,No,No,Yes,54.67,2078.65,0,1
CUST101107,32,Male,8,Two year,Fiber optic,Mailed check,No,No,No,67.66,218.05,0,1
CUST101108,70,Male,61,Month-to-month,Fiber optic,Electronic check,No,Yes,No,74.3,4564.11,1,1
CUST101109,72,Male,37,One year,Fiber optic,Credit card,Yes,No,Yes,68.22,2811.7,1,0
CUST101110,20,Male,24,One year,No,Electronic check,No,No,Yes,71.22,1171.22,0,1
CUST101111,54,Male,1,One year,No,Mailed check,No,No,Yes,35.91,540.48,0,0
CUST101112,31,Male,35,One year,DSL,Bank transfer,No,No,No,47.93,1571.23,0,0
CUST101113,29,Male,11,Two year,Fiber optic,Mailed check,No,No,Yes,68.27,786.24,0,0
CUST101114,34,Male,71,Month-to-month,No,Credit card,No,Yes,No,67.87,4961.63,0,0
CUST101115,29,Female,21,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,57.85,1396.38,0,0
CUST101116,46,Male,35,One year,Fiber optic,Electronic check,Yes,No,Yes,67.57,2433.42,0,1
CUST101117,75,Male,2,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,73.53,396.41,1,1
CUST101118,52,Female,10,Month-to-month,DSL,Mailed check,No,Yes,No,94.24,1072.17,0,1
CUST101119,59,Male,15,Month-to-month,DSL,Credit card,Yes,No,No,69.52,1483.02,0,0
CUST101120,46,Male,4,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,81.98,458.5,0,1
CUST101121,18,Female,53,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,58.46,3589.54,0,0
CUST101122,22,Male,69,Month-to-month,DSL,Electronic check,No,No,Yes,86.3,6179.97,0,0
CUST101123,33,Male,71,One year,Fiber optic,Mailed check,No,No,Yes,81.39,5327.25,0,0
CUST101124,32,Male,20,One year,DSL,Bank transfer,Yes,Yes,Yes,93.65,2525.78,0,1
CUST101125,66,Male,57,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,89.84,4977.29,1,1
CUST101126,66,Female,37,Month-to-month,Fiber optic,Mailed check,No,No,No,86.72,3582.53,1,1
CUST101127,67,Female,4,Month-to-month,Fiber optic,Credit card,Yes,Yes,Yes,69.54,284.86,1,1
CUST101128,54,Female,7,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,78.12,812.11,0,1
CUST101129,50,Female,40,Month-to-month,DSL,Bank transfer,No,No,Yes,98.59,3771.48,0,1
CUST101130,55,Female,31,One year,Fiber optic,Electronic check,No,Yes,Yes,55.7,1883.14,0,1
CUST101131,41,Male,1,Month-to-month,DSL,Credit card,No,Yes,Yes,56.29,50.0,0,1
CUST101132,56,Female,67,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,76.54,5522.93,0,1
CUST101133,64,Female,53,Month-to-month,DSL,Bank transfer,No,Yes,Yes,82.38,4475.81,1,0
CUST101134,62,Female,37,Month-to-month,Fiber optic,Electronic check,No,No,Yes,51.4,2135.79,1,1
CUST101135,53,Female,72,Month-to-month,No,Electronic check,No,Yes,Yes,70.13,4508.34,0,0
CUST101136,21,Male,70,Two year,Fiber optic,Electronic check,No,No,Yes,69.65,4854.11,0,0
CUST101137,60,Male,71,Month-to-month,DSL,Electronic check,No,No,Yes,20.0,1522.64,1,1
CUST101138,39,Female,19,Month-to-month,DSL,Credit card,No,Yes,Yes,66.51,1319.59,0,1
CUST101139,61,Male,64,One year,DSL,Electronic check,No,Yes,Yes,68.07,4596.77,1,1
CUST101140,49,Female,37,One year,DSL,Credit card,No,No,No,67.99,2424.15,0,0
CUST101141,69,Female,53,One year,Fiber optic,Mailed check,No,No,Yes,107.4,5704.4,1,0
CUST101142,37,Male,62,Month-to-month,Fiber optic,Electronic check,No,No,Yes,41.61,2875.13,0,0
CUST101143,72,Female,12,One year,DSL,Mailed check,Yes,No,Yes,51.38,50.0,1,1
CUST101144,66,Male,33,Month-to-month,No,Electronic check,No,No,Yes,20.0,807.34,1,0
CUST101145,37,Male,10,One year,DSL,Credit card,No,Yes,Yes,59.98,516.33,0,0
CUST101146,45,Male,21,Month-to-month,DSL,Electronic check,No,Yes,Yes,62.11,1076.23,0,1
CUST101147,48,Female,30,One year,DSL,Credit card,No,No,Yes,59.25,1861.64,0,0
CUST101148,62,Male,62,One year,DSL,Electronic check,No,Yes,No,99.69,6487.64,1,0
CUST101149,57,Female,63,One year,No,Electronic check,No,No,Yes,93.52,6151.55,0,0
CUST101150,67,Female,29,Month-to-month,DSL,Electronic check,No,Yes,Yes,73.95,2110.77,1,1
CUST101151,39,Male,24,One year,Fiber optic,Bank transfer,Yes,Yes,Yes,62.73,1724.46,0,0
CUST101152,47,Male,39,One year,DSL,Mailed check,No,No,No,97.65,4025.37,0,1
CUST101153,42,Male,66,Month-to-month,DSL,Credit card,No,No,Yes,71.51,4697.82,0,1
CUST101154,70,Female,71,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,51.54,3486.07,1,1
CUST101155,35,Female,17,Month-to-month,DSL,Electronic check,No,Yes,Yes,29.09,335.72,0,1
CUST101156,52,Female,14,Month-to-month,DSL,Bank transfer,No,Yes,No,60.97,1063.04,0,1
CUST101157,24,Male,51,One year,Fiber optic,Bank transfer,Yes,No,No,90.87,4623.83,0,0
CUST101158,67,Male,22,Month-to-month,DSL,Credit card,No,Yes,Yes,128.91,2574.47,1,1
CUST101159,40,Male,15,One year,Fiber optic,Mailed check,No,No,Yes,73.54,681.88,0,1
CUST101160,37,Male,3,One year,Fiber optic,Bank transfer,No,No,No,52.87,366.57,0,1
CUST101161,51,Male,30,One year,DSL,Electronic check,Yes,Yes,Yes,42.38,1134.71,0,0
CUST101162,46,Female,29,One year,DSL,Credit card,No,Yes,Yes,85.8,2570.8,0,0
CUST101163,67,Female,41,One year,DSL,Electronic check,No,No,Yes,27.88,1453.01,1,0
CUST101164,48,Female,15,Month-to-month,Fiber optic,Credit card,No,No,Yes,85.76,959.17,0,1
CUST101165,47,Male,52,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,92.44,4795.6,0,0
CUST101166,24,Male,49,Two year,Fiber optic,Credit card,Yes,No,Yes,82.91,4019.92,0,0
CUST101167,19,Male,34,Two year,No,Credit card,No,Yes,No,66.51,2356.28,0,0
CUST101168,41,Male,14,Month-to-month,Fiber optic,Credit card,No,No,Yes,86.12,1515.47,0,1
CUST101169,75,Male,37,Two year,No,Mailed check,Yes,Yes,Yes,76.27,2489.63,1,1
CUST101170,71,Female,49,Two year,Fiber optic,Mailed check,No,No,Yes,52.55,2717.4,1,0
CUST101171,54,Female,27,Month-to-month,Fiber optic,Credit card,No,No,No,118.26,3450.9,0,1
CUST101172,54,Female,19,One year,DSL,Bank transfer,No,Yes,Yes,63.21,1154.4,0,1
CUST101173,40,Female,37,One year,DSL,Bank transfer,No,No,Yes,91.39,3347.07,0,1
CUST101174,28,Male,26,Month-to-month,No,Electronic check,No,Yes,Yes,20.0,624.61,0,1
CUST101175,18,Male,29,Month-to-month,DSL,Mailed check,No,No,Yes,103.91,3099.59,0,1
CUST101176,37,Male,26,Month-to-month,Fiber optic,Mailed check,No,No,Yes,108.72,2972.31,0,1
CUST101177,36,Female,22,One year,Fiber optic,Bank transfer,No,No,Yes,72.75,1740.82,0,1
CUST101178,29,Female,52,Month-to-month,DSL,Electronic check,Yes,No,Yes,85.97,4224.95,0,1
CUST101179,33,Male,34,One year,Fiber optic,Mailed check,No,Yes,Yes,85.96,3170.21,0,1
CUST101180,19,Male,34,One year,No,Credit card,No,Yes,No,55.93,2193.32,0,0
CUST101181,53,Male,48,One year,DSL,Mailed check,No,No,Yes,85.68,4159.16,0,0
CUST101182,71,Male,27,Month-to-month,DSL,Credit card,Yes,No,Yes,51.78,1024.52,1,1
CUST101183,58,Female,8,Month-to-month,DSL,Electronic check,No,No,No,56.78,425.55,0,1
CUST101184,43,Female,62,Month-to-month,Fiber optic,Mailed check,No,No,No,100.17,6259.14,0,0
CUST101185,42,Female,5,Month-to-month,Fiber optic,Mailed check,No,No,Yes,96.37,195.7,0,1
CUST101186,35,Male,42,Month-to-month,No,Mailed check,No,Yes,Yes,54.34,2192.25,0,1
CUST101187,26,Male,20,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,53.66,720.86,0,1
CUST101188,52,Male,16,Month-to-month,DSL,Electronic check,Yes,No,Yes,55.86,1045.58,0,0
CUST101189,50,Male,4,One year,No,Mailed check,Yes,Yes,Yes,90.32,402.77,0,0
CUST101190,18,Female,65,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,47.0,2643.55,0,1
CUST101191,42,Male,31,Month-to-month,No,Bank transfer,Yes,No,Yes,80.92,2596.39,0,0
CUST101192,34,Female,25,Two year,Fiber optic,Credit card,No,No,Yes,90.67,2252.62,0,0
CUST101193,27,Male,54,Month-to-month,DSL,Electronic check,No,No,Yes,69.79,3897.76,0,0
CUST101194,58,Female,3,Two year,Fiber optic,Mailed check,No,No,No,97.25,193.87,0,1
CUST101195,48,Male,41,One year,DSL,Mailed check,No,No,Yes,64.39,2439.62,0,1
CUST101196,54,Male,36,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,66.65,2206.69,0,1
CUST101197,59,Male,40,Two year,Fiber optic,Electronic check,No,No,Yes,47.57,1768.26,0,0
CUST101198,74,Female,9,Two year,Fiber optic,Mailed check,Yes,No,Yes,97.43,881.58,1,0
CUST101199,64,Female,69,One year,Fiber optic,Credit card,Yes,No,No,52.84,3682.95,1,1
CUST101200,53,Female,18,Month-to-month,DSL,Mailed check,No,No,No,80.74,1405.64,0,0
CUST101201,68,Female,49,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,70.22,3334.95,1,1
CUST101202,45,Female,54,Month-to-month,Fiber optic,Mailed check,No,No,Yes,45.68,2378.87,0,0
CUST101203,75,Male,25,One year,Fiber optic,Credit card,No,Yes,Yes,56.77,2046.18,1,0
CUST101204,62,Female,10,Month-to-month,Fiber optic,Electronic check,No,Yes,No,106.57,873.02,1,1
CUST101205,55,Male,22,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,77.04,1555.39,0,1
CUST101206,70,Female,59,Month-to-month,Fiber optic,Mailed check,Yes,Yes,Yes,46.77,3582.89,1,0
CUST101207,47,Female,66,Month-to-month,DSL,Mailed check,No,Yes,Yes,79.63,5360.83,0,0
CUST101208,59,Female,68,Month-to-month,DSL,Bank transfer,No,No,Yes,68.35,4302.8,0,0
CUST101209,34,Male,17,Month-to-month,DSL,Electronic check,No,Yes,Yes,150.0,2760.67,0,1
CUST101210,73,Female,44,Two year,Fiber optic,Electronic check,No,No,No,79.13,3254.21,1,1
CUST101211,54,Female,11,Month-to-month,DSL,Bank transfer,No,Yes,Yes,62.48,914.55,0,1
CUST101212,63,Male,52,Month-to-month,DSL,Electronic check,No,No,Yes,107.5,5537.26,1,0
CUST101213,44,Male,30,Month-to-month,DSL,Bank transfer,Yes,No,Yes,25.97,669.15,0,1
CUST101214,68,Female,52,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,74.36,4269.01,1,1
CUST101215,22,Female,50,One year,Fiber optic,Electronic check,Yes,No,No,121.86,6234.6,0,1
CUST101216,24,Female,72,Month-to-month,DSL,Bank transfer,Yes,No,No,69.1,5218.45,0,0
CUST101217,47,Male,36,Two year,Fiber optic,Credit card,No,Yes,No,28.67,1140.85,0,0
CUST101218,60,Male,25,Two year,DSL,Credit card,No,No,No,62.1,1441.39,1,0
CUST101219,64,Female,38,Two year,Fiber optic,Electronic check,Yes,No,Yes,108.36,4270.52,1,1
CUST101220,43,Male,12,Two year,Fiber optic,Mailed check,Yes,No,Yes,81.4,1279.1,0,0
CUST101221,55,Female,9,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,51.03,492.95,0,0
CUST101222,50,Female,38,One year,Fiber optic,Bank transfer,Yes,No,Yes,54.87,2535.47,0,1
CUST101223,73,Female,60,Month-to-month,Fiber optic,Electronic check,Yes,No,No,58.01,3693.22,1,1
CUST101224,55,Male,39,One year,Fiber optic,Electronic check,Yes,Yes,Yes,81.03,3213.17,0,0
CUST101225,42,Female,57,Month-to-month,DSL,Bank transfer,Yes,Yes,Yes,105.45,6073.52,0,1
CUST101226,74,Female,13,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,98.31,1312.34,1,0
CUST101227,24,Male,33,Month-to-month,DSL,Credit card,No,No,Yes,83.4,2439.39,0,1
CUST101228,75,Female,45,One year,No,Credit card,Yes,No,Yes,38.71,1719.43,1,0
CUST101229,26,Female,26,One year,DSL,Electronic check,No,No,Yes,38.8,1064.1,0,0
CUST101230,34,Male,2,Month-to-month,DSL,Bank transfer,Yes,Yes,Yes,85.33,66.64,0,1
CUST101231,65,Female,6,Month-to-month,Fiber optic,Electronic check,No,No,Yes,38.36,314.58,1,0
CUST101232,60,Male,67,Month-to-month,DSL,Electronic check,No,No,No,66.36,4451.45,1,0
CUST101233,74,Female,44,One year,No,Electronic check,No,No,No,79.6,3695.82,1,0
CUST101234,61,Female,20,Month-to-month,DSL,Credit card,No,No,Yes,43.56,1036.98,1,1
CUST101235,54,Male,19,Month-to-month,Fiber optic,Electronic check,No,No,Yes,46.39,923.2,0,1
CUST101236,38,Male,3,One year,DSL,Mailed check,Yes,No,Yes,69.65,50.0,0,0
CUST101237,18,Male,69,One year,Fiber optic,Mailed check,No,No,Yes,84.59,6284.39,0,0
CUST101238,25,Female,8,Two year,DSL,Electronic check,No,Yes,Yes,98.54,752.85,0,0
CUST101239,35,Female,55,One year,Fiber optic,Mailed check,No,Yes,No,87.18,4774.68,0,0
CUST101240,20,Male,18,Two year,Fiber optic,Electronic check,Yes,No,No,73.84,1243.49,0,0
CUST101241,47,Female,25,Month-to-month,DSL,Mailed check,No,No,Yes,53.35,1211.65,0,1
CUST101242,63,Male,20,Month-to-month,DSL,Mailed check,No,No,No,45.23,1290.61,1,0
CUST101243,73,Male,60,Two year,DSL,Credit card,No,No,Yes,59.23,3900.31,1,0
CUST101244,46,Female,3,Month-to-month,DSL,Bank transfer,No,No,No,82.25,357.85,0,1
CUST101245,68,Female,26,One year,DSL,Credit card,No,No,Yes,80.42,2064.04,1,0
CUST101246,75,Male,21,Month-to-month,DSL,Mailed check,No,Yes,No,20.0,574.78,1,1
CUST101247,67,Female,20,Month-to-month,No,Electronic check,No,No,Yes,52.36,1065.65,1,1
CUST101248,44,Female,14,Month-to-month,Fiber optic,Mailed check,Yes,Yes,Yes,102.11,1381.98,0,0
CUST101249,36,Male,66,One year,Fiber optic,Credit card,Yes,No,Yes,73.98,4967.21,0,0
CUST101250,74,Female,28,One year,DSL,Electronic check,No,No,Yes,36.57,913.67,1,1
CUST101251,32,Male,31,Month-to-month,Fiber optic,Electronic check,No,No,No,130.9,4120.97,0,1
CUST101252,41,Male,28,Month-to-month,No,Credit card,No,No,Yes,71.28,2046.9,0,1
CUST101253,22,Female,71,Month-to-month,Fiber optic,Credit card,No,No,No,81.61,5945.04,0,1
CUST101254,64,Male,25,Month-to-month,Fiber optic,Electronic check,No,No,Yes,81.99,1894.97,1,1
CUST101255,55,Female,25,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,62.81,1747.78,0,1
CUST101256,22,Female,24,Two year,DSL,Mailed check,Yes,Yes,No,53.81,1064.86,0,0
CUST101257,30,Male,24,Month-to-month,DSL,Mailed check,No,Yes,Yes,125.04,2857.82,0,1
CUST101258,50,Female,7,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,97.08,547.33,0,1
CUST101259,49,Male,44,Month-to-month,Fiber optic,Credit card,Yes,Yes,Yes,92.55,3804.19,0,1
CUST101260,64,Female,2,Month-to-month,Fiber optic,Electronic check,No,No,Yes,86.41,426.74,1,1
CUST101261,33,Male,17,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,46.92,555.38,0,1
CUST101262,71,Female,15,One year,DSL,Electronic check,Yes,Yes,No,103.94,1384.37,1,1
CUST101263,43,Male,21,One year,DSL,Bank transfer,No,No,No,50.92,1383.17,0,1
CUST101264,65,Male,55,Two year,Fiber optic,Bank transfer,No,No,Yes,79.08,4206.75,1,0
CUST101265,31,Male,44,Month-to-month,Fiber optic,Bank transfer,Yes,No,No,31.02,1317.84,0,0
CUST101266,20,Male,72,One year,DSL,Credit card,No,No,No,20.98,1257.55,0,0
CUST101267,21,Male,26,Two year,Fiber optic,Bank transfer,Yes,No,Yes,79.96,2287.2,0,0
CUST101268,39,Female,67,Two year,Fiber optic,Bank transfer,No,No,No,51.77,3680.27,0,0
CUST101269,73,Female,4,Two year,DSL,Electronic check,No,No,No,22.27,273.82,1,0
CUST101270,20,Female,37,Month-to-month,Fiber optic,Credit card,No,No,Yes,85.52,3298.62,0,1
CUST101271,39,Male,58,Two year,Fiber optic,Mailed check,No,Yes,No,125.0,7268.4,0,0
CUST101272,24,Female,39,Two year,Fiber optic,Mailed check,No,No,Yes,106.74,4031.77,0,0
CUST101273,72,Male,68,One year,DSL,Mailed check,No,Yes,Yes,65.57,4255.02,1,0
CUST101274,57,Male,23,One year,Fiber optic,Mailed check,Yes,No,Yes,72.22,1983.54,0,0
CUST101275,62,Female,3,Two year,DSL,Bank transfer,Yes,Yes,Yes,94.19,473.77,1,0
CUST101276,59,Female,56,Month-to-month,DSL,Electronic check,No,No,No,100.05,5429.47,0,1
CUST101277,56,Male,5,One year,DSL,Electronic check,No,Yes,Yes,63.41,327.01,0,0
CUST101278,62,Female,56,One year,DSL,Credit card,Yes,No,Yes,72.85,4004.57,1,0
CUST101279,18,Female,53,One year,Fiber optic,Credit card,No,No,Yes,79.52,3932.51,0,0
CUST101280,68,Male,61,One year,Fiber optic,Mailed check,No,No,No,85.85,5281.26,1,1
CUST101281,60,Male,35,Month-to-month,Fiber optic,Credit card,No,No,Yes,68.67,2299.58,1,0
CUST101282,60,Female,65,Month-to-month,DSL,Mailed check,No,No,Yes,69.0,4246.87,1,0
CUST101283,40,Male,13,Month-to-month,DSL,Mailed check,No,No,Yes,106.5,1014.72,0,1
CUST101284,64,Female,32,One year,DSL,Credit card,No,No,Yes,102.24,2880.73,1,0
